"","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"2423",54.944273369663,32.8262729479365,56.316781749717,30.5155135340167,32.5994754777525,33.7906416646377,36.4949646563756,30.1054951929593,12.0156726863756,40.3658952744513,41.1766625240329,34.33631740863,62.3553995819633,67.2405715515104,67.4940282392275,53.5865592502549,55.6740462375444,63.368891496881
"2424",14.2097258714646,6.35347218347158,12.2427786412428,8.71871815257621,11.3719100503788,8.78556683280579,13.0339159487056,12.9023550826968,0,13.1627919373211,10.2941656310082,11.649821977928,11.0854043701268,6.455094868945,4.82100201708768,13.0531362276262,4.5849214548566,12.1041702859211
"2425",129.782162959376,130.246179761167,78.3537833039541,83.6996942647316,94.7659170864898,116.915620159646,65.1695797435279,90.3164855788778,72.0940361182539,110.567452273497,112.630282786325,112.819328628356,142.262689416627,135.556992247845,136.595057150817,89.3109320837581,134.927688528637,107.513512539652
"2426",55.8915884277606,39.1797451314081,31.8312244672314,31.3873853492743,40.9388761813636,52.7134009968347,7.82034956922335,21.503925137828,0,35.9782979620109,47.83759322645,39.2415056098629,40.1845908417097,45.7235886550271,26.5155110939822,36.4113800033783,38.6443379766485,36.3125108577633
"2427",14.2097258714646,2.11782406115719,14.6913343694914,21.7967953814405,18.1950560806061,18.9227593321971,15.6406991384467,12.9023550826968,12.0156726863756,49.141089899332,30.8824968930247,25.1390895313184,22.6327005890089,25.82037947578,24.1050100854384,43.2814517021289,37.334360418118,48.4166811436843
"2428",45.4711227886866,33.8851849785151,29.3826687389828,41.8498471323658,34.1157301511363,52.037588163542,41.7085310358579,17.2031401102624,24.0313453727513,49.141089899332,54.4985239288671,55.7965157890238,54.5032381531234,50.0269852343237,47.4065198346955,35.0373656636282,49.1241584448921,51.2647212109599
"2429",2.36828764524409,1.0589120305786,2.44855572824857,2.61561544577286,3.03250934676768,2.70325133317101,5.21356637948223,0,0,3.51007784995228,3.02769577382595,3.06574262577054,4.61891848755283,8.06886858618125,9.64200403417535,3.43503584937531,5.89489901338705,5.6960801345511
"2430",0.473657529048819,2.11782406115719,4.89711145649713,1.74374363051524,0.758127336691919,4.05487699975652,0,0,12.0156726863756,7.02015569990457,3.02769577382595,1.83944557546232,0.461891848755283,4.84132115170875,4.0175016809064,2.06102150962519,1.30997755853046,2.13603005045666
"2431",3.78926023239055,1.0589120305786,7.3456671847457,6.97497452206096,9.85565537699494,5.40650266634203,5.21356637948223,4.30078502756561,0,3.51007784995228,5.44985239288671,4.29203967607875,4.61891848755283,2.68962286206042,8.83850369799407,2.74802867950025,4.5849214548566,6.40809015136999
"2432",21.7882463362457,41.2975691925653,61.2138932062142,23.5405390119558,25.0182021108333,28.3841389982956,26.0678318974112,43.0078502756561,24.0313453727513,32.0294603808146,30.8824968930247,28.817980682243,23.5564842865195,30.1237760550767,21.6945090768945,28.1672939648776,19.6496633779568,27.7683906559366
